City_station,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
Patna,11/9/2019,126.4,45.64,67.53,44.34,1.62,57.23,43.33
Patna,11/10/2019,101.6,49.57,99.05,55.73,1.35,55.44,53.98
Patna,11/11/2019,129.03,25.06,95.33,39.18,0.86,62.79,86.13
Patna,11/12/2019,158.7,67.77,121.62,72.61,1.99,62.22,90.88
Patna,11/13/2019,233.2,79.64,113.8,75.81,1.95,72.33,77.64
Patna,11/14/2019,218.57,77.88,107.39,74.46,2.12,65.75,73.26
Patna,11/15/2019,157.47,58.07,91.54,58.93,1.79,57.33,77.31
Patna,11/16/2019,135.94,47.3,83.98,49.82,1.45,62.93,77.82
Patna,11/17/2019,153.46,37.59,86.38,45.18,1.47,50.06,111.09
Patna,11/18/2019,143.66,38.84,79.08,43.74,1.6,41.97,76.54
Patna,11/19/2019,140.54,72.99,91.57,67.99,2.02,37.05,77.39
Patna,11/20/2019,164.05,82.15,78.77,75.24,1.69,37.69,63.54
Patna,11/21/2019,179.12,38.35,75.13,59.19,2.55,15.09,56.33
Patna,11/22/2019,235.96,81.71,44.73,89.3,2.42,14.52,34.16
Patna,11/23/2019,257.38,52.63,46.43,65.89,1.71,16.08,59.98
Patna,11/24/2019,232.59,28.59,64.29,56.45,1.6,17.66,41.43
Patna,11/25/2019,264.9,50.25,51.54,67.31,2.4,14.41,13.49
Patna,11/26/2019,301.39,35.16,42.23,50.29,1.68,12.56,21.67
Patna,11/27/2019,287.55,45.18,37.27,56.54,1.63,16.41,18.66
Patna,11/28/2019,209.27,94.66,56.21,106.91,2.21,19.22,16.12
Patna,11/29/2019,241.26,96.24,71.73,112.23,1.89,14.84,31.69
Patna,11/30/2019,145.94,26.18,67.59,57.23,1.32,13.81,17.68
Patna,12/1/2019,140.88,28.19,64.53,57.24,1.27,11.14,17.9
Patna,12/2/2019,208.02,68.77,79.12,98.01,2.04,13.62,27.51
Patna,12/3/2019,216.25,55.38,79.39,87.26,2.15,13.35,34.16
Patna,12/4/2019,234.11,95.41,78.46,119.3,2.9,13.77,22.43
Patna,12/5/2019,271.84,67.51,52.12,82.61,3.13,17.1,22.44
Patna,12/6/2019,241.46,34.33,17.67,37.31,3.31,13.75,15.8
Patna,12/7/2019,153.67,40.56,26.29,46.84,1.79,11.9,13.23
Patna,12/8/2019,150.79,40.99,45.43,57.49,0.81,13.34,20.05
Patna,12/9/2019,211.92,39.64,23.76,44.86,2.55,12.3,20.21
Patna,12/10/2019,222.8,30.79,25.21,38.43,2.3,12.6,19.69
Patna,12/11/2019,262.2,49.5,38.01,60.46,2.91,12.47,18.71
Patna,12/12/2019,243.08,22.68,24.43,31.44,2.08,10.48,23.65
Patna,12/13/2019,153.66,8.84,13.97,14.62,1.06,13.99,20.57
Patna,12/14/2019,115.75,10.06,10.64,13.84,1.46,7.91,25.28
Patna,12/15/2019,172.06,15.85,10.88,18.67,1.74,6.41,14.8
Patna,12/16/2019,165.12,10.9,9.47,13.89,1.66,8.45,14.24
Patna,12/17/2019,147.88,8.46,8.95,11.64,1.2,9.23,42.24
Patna,12/18/2019,123.38,8.53,9.09,11.77,0.93,12.14,16.82
Patna,12/19/2019,196.64,14.65,26.12,25.76,1.42,11.67,10.94
Patna,12/24/2019,242.58,8.62,42.92,47.85,2.75,10.66,33.28
Patna,12/25/2019,151.31,21.11,31.33,43.25,1.47,8.33,14.76
Patna,12/26/2019,123.41,19.81,22.25,39.17,1.2,8.66,17.65
Patna,12/27/2019,124.26,18.73,34.37,49.02,1.13,7.04,16.89
Patna,12/28/2019,164.46,19.61,32.19,49.18,1.38,7.62,11.68
Patna,12/29/2019,161.92,20.62,29.77,48.57,1.42,8.13,13.67
Patna,12/30/2019,188.15,31.1,34.5,64.26,1.81,8.64,13.74
Patna,12/31/2019,195.81,46.5,36.69,82.49,2.41,7.45,15.66
Patna,1/1/2020,214.23,45.23,36.74,81.09,2.71,7.99,16.47
Patna,1/2/2020,207.2,46.55,35.29,78.83,3.03,9.22,16.96
Patna,1/3/2020,150.5,40.49,31.59,70.31,2.17,8.14,16.89
Patna,1/4/2020,79.29,48.39,25.79,73.4,1.62,8.45,9.87
Patna,1/5/2020,76.02,29.64,23.89,52.81,1.37,8.12,15.59
Patna,1/6/2020,116.68,27.94,31.45,58.67,1.84,7.49,21.47
Patna,1/7/2020,169.64,49.98,35.42,84.61,2.41,7.14,17.36
Patna,1/8/2020,172.07,54.75,32.84,86.53,2.45,8.47,18.56
Patna,1/9/2020,106.68,36.27,27.17,62.86,1.31,7.87,19.29
Patna,1/10/2020,85.02,38.4,26.64,64.39,1.79,7.98,12.28
Patna,1/11/2020,86.04,39.04,35.09,73.54,2.43,7.72,15.8
Patna,1/12/2020,107.55,43.62,29.37,71.96,2.64,7.34,17.59
Patna,1/13/2020,149.01,64.44,33.01,91.2,3.65,11.17,11.03
Patna,1/14/2020,154.59,69.89,25.34,94.37,4.16,12.28,9.91
Patna,1/15/2020,177.59,67.57,36.23,98.56,4.05,12.23,12.94
Patna,1/16/2020,140.36,64.27,36.59,99.28,3.27,10.93,11.89
