StationId,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
DL033,9/7/2019,41.16,11.64,28.37,24.35,0.99,8.06,21.51
DL033,9/8/2019,41.77,11.71,40.07,30.6,0.54,7.85,17.69
DL033,9/9/2019,55.04,9.13,61.59,39.93,0.44,8.15,22.74
DL033,9/10/2019,104.69,11.42,71.28,46.76,0.71,8.86,32.15
DL033,9/11/2019,160.12,9.62,75.13,47.51,0.8,7.71,52.39
DL033,9/12/2019,53.92,6.4,64.83,39.39,0.91,7.19,30.54
DL033,9/13/2019,27.5,6.5,59.49,36.68,0.68,7.4,22.67
DL033,9/14/2019,27.87,4.86,54.36,32.62,0.78,6.64,24.2
DL033,9/15/2019,80.3,7.13,57.76,36.09,1.32,7.87,23.79
DL033,9/16/2019,49.78,29.74,79.59,66.03,1.45,8.31,26.93
DL033,9/17/2019,66.04,10.32,78.96,50.1,0.96,7.99,37.46
DL033,9/18/2019,33.02,4.0,62.06,35.78,1.24,9.52,42.28
DL033,9/19/2019,25.46,9.89,53.65,29.19,1.14,7.58,34.82
DL033,9/20/2019,32.74,7.99,62.18,39.41,1.7,6.26,28.92
DL033,9/21/2019,33.78,11.04,67.99,44.97,1.6,7.62,30.24
DL033,9/22/2019,29.43,10.76,70.32,45.98,1.83,6.86,20.85
DL033,9/23/2019,41.2,6.32,72.66,43.65,1.74,7.35,35.29
DL033,9/24/2019,28.94,13.2,72.48,49.08,1.41,9.89,29.19
DL033,9/25/2019,38.12,7.49,68.31,42.32,0.81,13.75,30.64
DL033,9/26/2019,23.33,5.49,65.16,39.03,0.88,12.53,22.08
DL033,9/27/2019,27.9,5.09,63.64,37.81,0.37,14.46,22.21
DL033,9/28/2019,28.7,8.05,64.54,40.19,0.69,13.29,19.7
DL033,9/29/2019,26.71,2.68,63.88,28.02,0.7,11.07,20.53
DL033,9/30/2019,27.49,6.16,37.2,21.27,0.58,8.63,25.69
DL033,10/1/2019,43.03,13.69,57.28,40.65,0.75,10.16,24.41
DL033,10/2/2019,52.3,8.36,55.28,36.04,0.8,10.38,31.59
DL033,10/3/2019,65.18,10.4,55.63,37.89,0.87,10.53,40.07
DL033,10/4/2019,36.56,14.22,48.5,36.48,0.72,10.5,27.35
DL033,10/5/2019,40.86,8.93,44.83,30.9,0.66,10.6,31.33
DL033,10/6/2019,58.04,6.78,48.69,31.32,0.72,9.91,36.88
DL033,10/7/2019,56.67,6.78,46.85,30.33,0.74,8.67,36.21
DL033,10/8/2019,55.25,11.98,58.2,40.54,0.79,10.24,37.91
DL033,10/9/2019,90.14,44.06,84.1,79.93,1.27,12.13,42.5
DL033,10/10/2019,110.95,29.73,93.84,73.66,1.19,10.56,46.46
DL033,10/11/2019,93.02,23.25,89.56,65.93,1.13,10.85,47.89
DL033,10/12/2019,90.8,25.67,89.54,68.15,1.11,10.47,40.65
DL033,10/13/2019,125.5,61.45,97.48,101.01,1.45,12.84,38.46
DL033,10/14/2019,113.57,60.39,96.56,99.59,1.59,12.23,37.29
DL033,10/15/2019,131.96,83.07,105.14,122.34,2.09,13.84,47.72
DL033,10/16/2019,114.71,20.05,102.13,70.35,1.44,10.53,49.76
DL033,10/17/2019,88.02,7.04,87.74,52.2,0.83,11.2,52.37
DL033,10/18/2019,77.04,7.1,75.42,45.76,0.92,10.92,46.27
DL033,10/19/2019,61.64,21.21,97.37,68.76,1.0,12.59,50.07
DL033,10/20/2019,67.03,21.04,92.93,66.19,1.08,10.87,38.27
DL033,10/21/2019,78.91,11.79,94.35,59.44,0.98,8.79,43.64
DL033,10/22/2019,66.42,37.33,95.79,80.77,1.17,12.83,40.49
DL033,10/23/2019,109.58,84.0,108.82,124.88,1.81,13.94,40.85
DL033,10/24/2019,154.56,144.87,122.64,182.96,2.37,14.56,38.03
DL033,10/25/2019,113.32,28.59,74.63,62.55,1.7,9.26,48.33
DL033,10/26/2019,129.86,57.46,88.52,93.05,1.75,11.13,42.25
DL033,10/27/2019,146.58,80.15,81.47,107.45,1.84,5.52,38.65
DL033,10/28/2019,254.63,79.53,77.44,104.8,1.83,15.56,34.08
DL033,10/29/2019,209.49,116.71,99.77,146.44,2.33,8.34,21.69
DL033,10/30/2019,181.3,145.66,85.14,162.06,2.25,20.08,24.6
DL033,10/31/2019,238.95,187.03,85.33,195.71,2.63,42.86,24.34
DL033,11/1/2019,275.34,114.09,102.95,146.56,1.98,47.55,38.35
DL033,11/2/2019,213.09,35.45,91.18,76.82,1.5,7.38,17.72
DL033,11/3/2019,347.55,32.15,81.22,68.9,1.28,9.17,16.83
DL033,11/4/2019,175.26,27.47,69.51,58.88,1.14,6.54,16.81
DL033,11/5/2019,150.23,39.79,62.59,65.07,1.18,8.17,34.19
DL033,11/6/2019,94.45,84.98,74.53,107.61,1.35,21.12,26.81
DL033,11/7/2019,134.03,26.68,86.71,67.35,1.2,9.39,13.96
DL033,11/8/2019,114.51,59.02,91.23,95.73,1.35,19.09,32.38
DL033,11/9/2019,104.94,22.89,71.12,56.11,0.96,8.33,39.3
DL033,11/10/2019,113.63,20.12,89.39,63.11,1.2,1.39,38.34
DL033,11/11/2019,166.36,25.03,104.11,75.28,1.49,7.95,43.25
DL033,11/12/2019,244.43,31.92,107.14,82.48,2.06,7.26,52.15
DL033,11/13/2019,269.21,62.15,116.8,111.82,2.53,7.59,34.34
DL033,11/14/2019,288.22,110.89,127.5,156.52,2.21,14.06,24.68
DL033,11/15/2019,283.81,52.46,89.77,89.71,2.08,13.21,22.0
DL033,11/16/2019,130.49,17.47,67.51,49.86,0.53,13.74,9.79
DL033,11/17/2019,76.59,11.47,55.62,38.7,0.54,12.62,16.92
DL033,11/18/2019,77.67,27.65,64.2,56.25,0.91,9.09,26.72
DL033,11/19/2019,93.93,77.23,80.59,104.64,2.14,7.48,31.02
DL033,11/20/2019,147.25,138.75,92.3,160.08,2.99,10.89,42.4
DL033,11/21/2019,197.43,126.61,102.32,132.38,3.24,14.71,37.47
DL033,11/22/2019,156.48,38.49,120.42,57.67,2.29,16.99,44.98
DL033,11/23/2019,92.81,37.31,132.07,99.77,1.43,20.3,32.5
DL033,11/24/2019,78.1,15.26,70.78,49.39,1.26,21.83,42.77
DL033,11/25/2019,105.13,39.72,73.43,70.71,1.8,24.56,36.54
DL033,11/26/2019,105.93,18.44,65.95,31.4,1.06,21.2,29.14
DL033,11/27/2019,54.8,22.97,56.56,47.59,0.83,8.84,31.58
DL033,11/28/2019,31.55,9.7,56.69,29.9,0.62,3.6,38.98
DL033,11/29/2019,43.97,29.51,67.79,59.0,1.35,5.25,31.87
DL033,11/30/2019,85.06,29.63,68.55,59.93,1.22,6.36,26.06
DL033,12/1/2019,110.36,22.94,79.46,60.49,1.07,6.01,44.32
DL033,12/2/2019,118.02,43.79,77.97,76.03,1.62,8.65,33.19
DL033,12/3/2019,127.81,41.21,73.14,71.82,1.67,11.34,23.83
DL033,12/4/2019,137.14,65.24,74.86,91.99,2.48,13.83,21.53
DL033,12/5/2019,213.38,115.91,78.11,134.27,3.04,17.29,22.07
DL033,12/6/2019,190.95,43.38,78.21,76.29,1.85,11.69,17.45
DL033,12/7/2019,188.55,65.45,70.43,89.8,2.32,15.4,18.78
DL033,12/8/2019,222.82,119.06,61.09,127.74,2.66,15.47,16.02
DL033,12/9/2019,181.05,79.91,64.03,97.96,2.06,12.96,22.59
DL033,12/10/2019,222.22,81.65,62.69,98.63,2.1,12.61,24.5
DL033,12/11/2019,262.77,86.96,68.33,105.9,2.74,12.89,17.73
DL033,12/12/2019,257.23,37.0,63.42,63.33,1.48,12.39,27.81
DL033,12/13/2019,76.79,8.34,50.4,33.44,0.7,9.86,19.61
DL033,12/14/2019,59.45,15.7,56.0,42.35,0.9,12.34,12.25
DL033,12/15/2019,67.57,12.94,55.18,39.7,1.06,13.44,13.04
DL033,12/16/2019,58.76,9.1,57.51,37.86,0.57,10.33,13.26
DL033,12/17/2019,65.96,13.35,51.15,37.88,1.01,8.96,15.76
DL033,12/18/2019,90.79,17.41,59.64,45.59,1.05,9.03,24.72
DL033,12/19/2019,214.21,47.93,58.88,69.6,1.58,11.03,4.09
DL033,12/20/2019,293.57,35.99,67.48,64.68,1.97,13.59,6.1
DL033,12/21/2019,230.56,31.98,56.12,55.42,1.38,11.12,3.42
DL033,12/22/2019,123.78,17.85,55.47,43.78,0.66,5.9,4.95
DL033,12/23/2019,131.19,24.91,54.5,48.92,1.11,6.56,7.87
DL033,12/24/2019,232.11,37.0,63.12,63.15,1.62,10.11,5.97
DL033,12/25/2019,143.3,20.97,63.4,50.47,0.49,9.22,5.42
DL033,12/26/2019,169.55,18.45,67.26,50.51,0.49,7.29,9.29
DL033,12/27/2019,219.66,26.1,68.33,57.22,0.7,9.18,6.32
DL033,12/28/2019,285.93,51.63,55.73,70.92,1.75,17.92,4.18
DL033,12/29/2019,326.12,31.71,74.25,64.86,1.33,13.14,9.23
DL033,12/30/2019,353.59,51.66,67.02,76.96,2.77,21.0,2.22
DL033,12/31/2019,249.85,69.95,80.23,80.63,2.17,12.5,6.71
DL033,1/1/2020,402.47,121.86,67.7,121.01,2.59,28.83,11.85
DL033,1/2/2020,372.73,128.85,48.91,122.1,3.1,27.49,11.42
DL033,1/3/2020,277.57,135.96,42.42,119.63,3.03,28.08,10.69
DL033,1/4/2020,268.85,102.52,70.51,105.28,2.44,22.04,13.51
DL033,1/5/2020,178.78,20.82,85.45,57.44,1.42,7.22,18.51
DL033,1/6/2020,183.94,25.93,88.19,63.41,1.27,9.25,5.74
DL033,1/7/2020,151.82,19.64,85.92,56.86,1.26,13.83,5.99
DL033,1/8/2020,85.76,21.94,87.72,59.57,0.72,4.22,3.62
DL033,1/9/2020,63.14,10.9,79.56,44.25,0.76,1.65,16.35
DL033,1/10/2020,101.62,25.58,83.9,57.45,1.0,3.0,22.56
DL033,1/11/2020,117.01,53.19,84.87,73.24,1.44,5.33,27.17
DL033,1/12/2020,182.48,175.84,73.07,111.41,2.4,8.2,22.12
DL033,1/13/2020,192.05,56.99,55.87,67.61,1.43,6.6,17.13
DL033,1/14/2020,96.34,20.99,47.25,41.9,0.52,8.91,15.06
DL033,1/15/2020,80.16,24.44,53.53,48.02,0.75,11.86,23.6
DL033,1/16/2020,105.8,31.1,51.37,50.27,0.91,11.38,6.5
DL033,1/17/2020,101.08,34.14,41.71,49.47,1.3,11.13,9.29
DL033,1/18/2020,114.22,34.42,54.58,56.55,1.19,11.46,11.18
DL033,1/19/2020,101.79,17.17,62.14,46.78,0.64,6.92,24.0
DL033,1/20/2020,130.29,28.21,60.27,54.63,1.15,8.42,20.03
DL033,1/21/2020,209.25,95.83,53.96,105.28,2.11,14.42,16.74
DL033,1/22/2020,201.96,64.49,57.77,82.32,1.87,13.48,10.52
DL033,1/23/2020,78.47,15.22,66.79,47.71,0.62,8.8,30.07
DL033,1/24/2020,75.56,17.09,80.96,56.74,0.79,11.75,37.26
DL033,1/25/2020,133.99,62.46,70.76,87.6,1.47,13.2,30.67
DL033,1/26/2020,203.0,114.4,48.92,117.17,2.14,16.03,28.5
DL033,1/27/2020,199.14,117.27,64.43,127.8,2.11,14.78,11.93
DL033,1/28/2020,99.86,17.35,68.05,50.07,0.96,9.2,26.04
DL033,1/29/2020,70.0,28.58,64.88,57.37,0.92,9.72,23.11
DL033,1/30/2020,71.12,22.44,76.46,58.61,0.76,7.72,24.28
DL033,1/31/2020,75.58,23.85,75.54,59.26,0.72,9.97,23.99
DL033,2/1/2020,75.74,77.07,62.27,89.83,0.9,9.97,29.63
DL033,2/2/2020,77.8,28.67,76.24,63.49,1.19,8.62,28.43
DL033,2/3/2020,115.17,57.5,61.94,78.94,1.46,10.43,30.28
DL033,2/4/2020,163.37,102.34,76.56,111.13,1.83,14.1,32.5
DL033,2/5/2020,132.0,38.11,77.1,71.5,1.07,12.2,28.0
DL033,2/6/2020,107.28,22.98,77.97,59.86,0.89,10.74,34.51
DL033,2/7/2020,126.28,56.22,71.48,82.02,1.06,10.57,30.36
DL033,2/8/2020,147.42,21.91,78.34,59.2,0.79,11.04,34.65
DL033,2/9/2020,147.86,29.96,77.56,65.23,0.93,13.31,33.23
DL033,2/10/2020,153.52,69.42,72.35,91.55,1.44,14.78,38.66
DL033,2/11/2020,177.61,124.59,70.68,125.21,1.82,13.11,39.02
DL033,2/12/2020,149.37,31.32,82.83,69.11,1.07,12.31,37.66
DL033,2/13/2020,87.67,12.55,75.42,50.15,0.61,16.49,37.48
DL033,2/14/2020,73.17,10.02,71.59,46.09,0.41,14.6,45.87
DL033,2/15/2020,64.71,17.12,84.65,58.73,0.8,19.02,48.28
DL033,2/16/2020,102.52,29.37,82.94,67.41,0.89,18.63,37.2
DL033,2/17/2020,163.16,111.24,65.46,115.13,1.6,18.56,33.44
DL033,2/18/2020,138.93,53.35,81.08,82.7,1.43,30.77,33.05
DL033,2/19/2020,172.04,103.73,64.19,107.04,1.56,14.16,36.3
DL033,2/20/2020,67.44,4.53,79.26,45.68,0.67,10.29,60.49
DL033,2/21/2020,54.85,4.25,85.94,48.87,0.47,8.39,38.16
DL033,2/22/2020,76.1,20.85,84.28,61.48,1.17,10.19,31.16
DL033,2/23/2020,117.12,29.89,100.84,77.32,1.0,9.56,43.62
DL033,2/24/2020,67.97,18.64,95.41,65.64,0.83,10.11,34.36
DL033,2/25/2020,123.32,10.38,88.68,55.48,1.11,9.36,33.91
DL033,2/26/2020,143.81,40.94,87.34,79.2,1.41,10.68,38.39
DL033,2/27/2020,96.82,6.29,84.46,49.95,0.82,8.5,42.06
DL033,2/28/2020,89.89,2.94,68.96,39.04,0.71,8.2,52.61
DL033,2/29/2020,88.41,3.44,71.2,40.58,0.48,7.93,50.6
DL033,3/1/2020,46.21,10.11,72.47,46.64,0.86,8.12,42.98
DL033,3/2/2020,91.25,45.68,81.53,79.94,1.32,11.73,43.8
DL033,3/3/2020,60.33,44.37,74.34,75.04,0.97,9.4,34.51
DL033,3/4/2020,51.54,15.28,72.12,50.17,0.84,8.09,47.26
DL033,3/5/2020,49.5,4.39,60.05,34.45,0.61,4.63,42.21
DL033,3/6/2020,21.82,0.45,168.82,81.37,0.6,2.66,41.36
DL033,3/7/2020,21.17,15.11,65.7,42.89,0.73,3.38,42.89
DL033,3/8/2020,40.31,44.91,29.86,51.81,0.99,6.4,48.55
DL033,3/9/2020,31.72,14.18,24.73,24.5,0.89,5.21,52.98
DL033,3/10/2020,52.7,15.63,26.36,26.53,0.76,6.74,65.41
DL033,3/11/2020,36.68,10.84,21.66,20.2,0.7,6.44,60.96
DL033,3/12/2020,43.04,22.25,35.64,36.76,1.19,5.16,42.12
DL033,3/13/2020,53.15,24.43,40.1,40.88,0.62,6.22,45.05
DL033,3/14/2020,30.45,14.2,29.51,27.06,0.48,4.29,35.57
DL033,3/15/2020,38.01,30.47,40.14,45.73,0.94,6.01,48.56
DL033,3/16/2020,32.03,18.65,42.62,37.59,1.18,4.09,43.06
DL033,3/17/2020,35.37,16.79,42.99,36.3,1.24,5.75,55.11
DL033,3/18/2020,52.04,20.51,46.35,41.06,1.26,8.83,49.85
DL033,3/19/2020,55.86,33.89,46.47,51.83,1.48,9.17,57.84
DL033,3/20/2020,56.2,35.84,47.66,54.0,1.28,6.95,73.3
DL033,3/21/2020,60.75,21.95,45.94,42.0,1.49,8.45,55.7
DL033,3/22/2020,53.44,17.0,29.62,29.36,1.22,8.8,65.6
DL033,3/23/2020,42.13,10.19,21.07,19.34,1.02,7.3,66.49
DL033,3/24/2020,42.57,11.03,20.19,19.56,0.86,9.94,56.01
DL033,3/25/2020,29.71,12.55,17.38,19.27,0.93,3.77,45.62
DL033,3/26/2020,45.27,9.89,11.23,13.9,0.59,5.65,38.04
DL033,3/27/2020,33.77,10.51,10.78,14.14,0.45,4.87,37.91
DL033,3/28/2020,24.9,13.0,15.01,18.33,0.72,5.52,33.35
DL033,3/29/2020,19.67,9.92,8.81,12.62,0.47,4.65,50.49
DL033,3/30/2020,18.0,10.43,12.55,15.02,0.68,5.38,57.05
DL033,3/31/2020,17.3,9.83,9.92,13.14,0.67,6.96,63.39
DL033,4/1/2020,16.32,10.39,9.45,13.28,0.68,7.49,56.63
DL033,4/2/2020,16.03,9.21,7.53,11.37,0.58,5.59,58.3
DL033,4/3/2020,19.55,9.52,10.59,13.25,0.58,5.83,72.77
DL033,4/4/2020,16.7,9.72,17.44,17.05,1.01,7.16,62.39
DL033,4/5/2020,16.01,10.21,22.32,20.04,1.02,8.02,67.11
DL033,4/6/2020,17.55,10.15,23.04,20.37,0.74,8.42,64.1
DL033,4/7/2020,19.21,9.76,15.43,16.01,0.69,6.88,64.82
DL033,4/8/2020,15.88,9.46,12.89,14.42,0.79,7.97,68.99
DL033,4/9/2020,20.27,9.39,16.02,16.03,1.1,8.75,74.54
DL033,4/10/2020,16.94,12.68,28.69,25.4,1.07,10.09,57.62
DL033,4/11/2020,15.19,9.9,19.96,18.54,0.91,10.58,71.05
DL033,4/12/2020,19.55,9.16,12.99,14.23,0.85,10.06,69.75
DL033,4/13/2020,13.68,12.23,21.28,21.1,1.04,8.47,58.11
DL033,4/14/2020,15.48,9.37,22.81,19.63,1.33,7.29,62.78
DL033,4/15/2020,15.14,11.66,18.42,19.12,1.01,6.83,56.76
DL033,4/16/2020,14.38,17.37,24.73,27.05,1.07,7.98,58.59
DL033,4/17/2020,14.59,9.16,9.63,12.45,0.78,7.5,77.63
DL033,4/18/2020,16.04,8.99,11.08,13.15,1.18,4.53,67.36
DL033,4/19/2020,18.54,9.58,24.95,20.92,1.07,5.86,53.88
DL033,4/20/2020,17.44,16.32,31.05,29.49,1.27,7.18,39.35
DL033,4/21/2020,18.33,8.24,22.56,18.59,0.95,5.0,67.65
DL033,4/22/2020,24.08,10.55,32.1,25.52,1.05,8.26,61.42
DL033,4/23/2020,20.33,8.46,28.75,22.06,1.18,5.8,58.88
DL033,4/24/2020,21.77,8.63,24.96,20.18,1.13,6.49,68.42
DL033,4/25/2020,19.79,7.66,17.33,15.35,0.85,5.3,78.95
DL033,4/26/2020,18.7,7.89,17.58,15.66,0.98,5.42,68.29
DL033,4/27/2020,17.14,7.6,14.66,13.87,1.06,6.47,71.38
DL033,4/28/2020,18.91,7.64,15.57,14.39,1.16,5.68,73.23
DL033,4/29/2020,28.0,7.64,17.64,15.5,1.02,5.68,62.09
DL033,4/30/2020,33.19,7.81,13.04,13.18,0.75,4.78,37.16
DL033,5/1/2020,35.71,7.8,15.27,14.36,0.72,3.41,40.23
DL033,5/2/2020,27.19,7.58,9.45,11.09,0.54,3.63,43.88
DL033,5/3/2020,22.8,7.86,13.03,13.22,0.63,3.31,32.33
DL033,5/4/2020,16.33,8.51,13.66,14.06,0.59,2.14,36.8
DL033,5/5/2020,31.12,8.73,19.95,17.6,0.73,5.02,35.79
DL033,5/6/2020,28.27,8.17,21.63,18.05,0.85,4.22,41.84
DL033,5/7/2020,25.2,7.73,13.37,13.29,0.66,4.13,60.86
DL033,5/8/2020,30.12,7.68,15.23,14.24,0.76,5.57,61.9
DL033,5/9/2020,37.7,7.59,10.76,11.79,0.72,6.41,69.44
DL033,5/10/2020,27.61,7.72,12.32,12.73,0.65,6.23,45.35
DL033,5/11/2020,18.36,7.89,15.51,14.56,0.67,4.79,48.8
DL033,5/12/2020,29.11,7.86,15.55,14.56,0.63,4.35,51.63
DL033,5/13/2020,40.34,7.99,17.15,15.51,0.9,5.35,34.54
DL033,5/14/2020,41.5,9.78,23.24,20.21,0.89,7.28,36.35
DL033,5/15/2020,24.06,10.46,31.03,24.88,0.49,6.24,34.64
DL033,5/16/2020,52.36,8.05,31.0,22.93,0.79,7.34,49.89
DL033,5/17/2020,67.65,10.8,40.58,30.23,0.93,8.28,43.79
DL033,5/18/2020,69.4,12.14,40.59,31.31,1.01,6.06,48.58
DL033,5/19/2020,70.96,18.22,54.15,43.38,1.25,7.17,52.21
DL033,5/20/2020,49.85,8.44,38.89,27.44,1.04,7.91,55.14
DL033,5/21/2020,35.74,9.71,36.92,27.4,0.82,8.29,55.91
DL033,5/22/2020,67.07,23.24,56.12,48.44,1.2,12.11,41.84
DL033,5/23/2020,48.65,14.18,46.14,35.89,1.0,10.45,36.7
DL033,5/24/2020,50.65,8.82,28.13,22.02,0.79,8.16,41.93
DL033,5/25/2020,41.72,7.94,31.06,22.87,0.82,9.34,46.22
DL033,5/26/2020,39.84,25.48,47.2,45.64,1.07,9.71,31.54
DL033,5/27/2020,43.28,7.72,25.22,19.59,0.7,7.23,62.26
DL033,5/28/2020,37.0,7.71,15.11,14.22,0.79,7.69,60.73
DL033,5/29/2020,21.88,7.97,18.59,16.26,0.69,5.21,50.29
DL033,5/30/2020,20.1,7.76,14.82,14.09,0.73,5.94,53.18
DL033,5/31/2020,21.65,8.1,16.62,15.34,0.69,6.96,39.31
DL033,6/1/2020,25.65,8.2,23.97,19.3,0.76,6.67,40.64
DL033,6/2/2020,34.38,8.36,29.08,22.16,0.74,8.44,46.32
DL033,6/3/2020,41.74,10.0,36.43,27.38,0.91,8.82,48.96
DL033,6/4/2020,68.36,13.34,41.38,32.69,0.9,9.08,36.43
DL033,6/5/2020,27.45,8.35,25.94,20.47,0.74,7.53,38.84
DL033,6/6/2020,34.55,7.89,15.52,14.57,0.74,6.78,46.69
DL033,6/7/2020,18.46,8.37,21.64,18.2,0.72,6.08,38.51
DL033,6/8/2020,30.18,8.45,28.52,21.93,0.73,6.57,43.62
DL033,6/9/2020,42.0,8.95,31.39,23.85,0.85,6.56,47.25
DL033,6/10/2020,43.37,13.97,40.07,32.49,0.85,7.32,39.66
DL033,6/11/2020,36.63,8.88,27.38,21.67,0.7,6.05,41.99
DL033,6/12/2020,36.25,8.18,22.17,18.34,1.18,6.61,35.17
DL033,6/13/2020,32.77,18.87,26.76,28.47,0.71,6.77,22.69
DL033,6/14/2020,38.88,10.74,29.1,24.06,1.08,5.97,24.41
DL033,6/15/2020,23.33,7.91,19.36,16.62,0.91,7.22,37.06
DL033,6/16/2020,22.68,7.53,18.54,15.9,0.91,7.21,37.71
DL033,6/17/2020,23.58,7.73,13.07,13.11,0.69,6.38,29.46
DL033,6/18/2020,25.27,7.75,15.33,14.35,0.9,5.68,33.9
DL033,6/19/2020,50.41,7.79,14.09,13.72,0.96,6.24,27.67
DL033,6/20/2020,26.66,9.07,20.81,18.33,0.85,6.37,27.06
DL033,6/21/2020,22.05,8.96,20.41,18.03,0.71,6.41,24.09
DL033,6/22/2020,24.71,7.92,15.06,14.34,0.93,5.99,22.21
DL033,6/23/2020,22.94,7.97,13.46,13.54,0.77,5.97,19.2
DL033,6/24/2020,18.44,7.82,17.6,15.45,0.77,6.22,20.92
DL033,6/25/2020,76.07,9.1,20.02,17.9,1.18,5.61,13.85
DL033,6/26/2020,73.79,9.37,18.5,17.29,0.99,8.05,11.89
DL033,6/27/2020,31.05,10.24,20.73,19.03,1.01,7.54,15.1
DL033,6/28/2020,57.12,16.41,25.9,26.91,1.07,10.23,13.45
DL033,6/29/2020,40.27,14.85,21.13,23.1,0.98,10.78,14.95
DL033,6/30/2020,25.92,9.16,16.31,16.0,1.0,9.47,17.99
DL033,7/1/2020,48.21,9.53,17.99,17.2,0.53,9.2,27.79
DL034,4/12/2018,37.81,11.11,8.43,19.63,6.11,1.48,46.55
DL034,4/13/2018,60.94,10.51,8.26,19.02,10.71,3.9,36.56
DL034,4/14/2018,80.31,9.76,7.9,18.24,17.91,7.9,29.9
DL034,4/15/2018,92.67,9.79,7.75,18.18,16.83,7.89,44.92
DL034,4/16/2018,140.23,10.23,8.18,18.82,20.17,6.95,26.39
DL034,4/17/2018,211.77,11.81,8.1,19.98,12.03,4.37,5.8
DL034,4/18/2018,62.83,11.42,8.44,19.84,3.62,9.53,39.64
DL034,4/24/2018,83.88,16.25,8.73,23.86,5.47,12.36,50.49
DL034,4/25/2018,98.0,21.23,8.58,27.77,9.34,9.17,32.66
DL034,4/26/2018,120.79,17.26,8.84,24.72,15.23,13.34,25.44
DL034,4/27/2018,88.97,14.85,9.17,22.97,8.17,8.89,52.36
DL034,4/28/2018,69.82,13.19,8.97,21.54,3.88,4.46,86.1
DL034,5/2/2018,138.66,12.39,8.77,20.79,1.99,2.0,71.64
DL034,5/3/2018,32.69,12.99,8.91,21.34,1.39,3.06,57.53
DL034,5/4/2018,36.39,12.44,8.74,20.81,4.1,0.63,52.83
DL034,5/5/2018,59.38,13.33,8.78,21.55,9.32,4.06,65.4
DL034,5/6/2018,83.66,15.03,9.07,23.06,11.18,5.13,43.22
DL034,5/7/2018,85.62,17.3,9.8,25.26,15.26,10.9,43.15
DL034,5/8/2018,47.86,13.23,8.99,21.58,2.46,3.81,66.93
DL034,5/9/2018,39.21,14.11,9.2,22.4,3.31,6.45,35.05
DL034,5/15/2018,41.12,13.6,8.97,21.84,10.36,2.71,52.06
DL034,5/16/2018,286.97,13.62,8.66,21.84,2.54,3.26,37.83
DL034,5/17/2018,87.32,12.24,8.62,20.59,0.32,4.8,65.78
DL034,6/5/2018,39.54,3.48,52.28,30.89,0.23,6.19,65.45
DL034,6/6/2018,48.94,3.5,23.21,15.52,0.4,4.26,59.44
DL034,6/7/2018,57.08,4.68,26.86,18.41,0.59,5.88,59.75
DL034,6/8/2018,62.47,2.71,23.25,14.94,0.36,4.65,97.34
DL034,6/9/2018,46.18,4.83,20.31,15.06,0.35,3.77,65.84
DL034,6/10/2018,45.88,6.26,21.83,17.03,0.48,3.73,49.88
DL034,6/11/2018,60.1,4.74,20.66,15.2,0.43,3.25,53.89
DL034,6/12/2018,106.74,4.51,15.68,12.4,0.29,5.67,40.62
DL034,6/13/2018,187.12,6.99,14.36,13.72,0.86,6.17,25.84
DL034,6/14/2018,165.07,6.27,24.34,18.36,0.41,5.45,32.62
DL034,6/15/2018,103.92,5.71,23.62,17.53,0.31,3.86,35.7
DL034,6/16/2018,92.66,3.25,24.69,16.87,0.34,4.85,39.12
DL034,6/18/2018,48.6,3.08,30.01,19.33,0.52,3.86,56.12
DL034,6/19/2018,45.99,3.17,29.7,18.69,0.48,4.72,75.7
DL034,6/20/2018,57.03,4.4,32.21,20.99,0.72,3.95,76.47
DL034,6/21/2018,65.34,3.23,28.94,18.34,0.72,2.86,78.47
DL034,6/22/2018,71.22,8.87,32.76,24.85,1.02,2.89,73.85
DL034,6/23/2018,71.43,6.69,30.25,21.75,0.99,2.42,78.08
DL034,6/24/2018,51.9,5.4,25.21,18.12,0.73,2.42,71.87
DL034,6/25/2018,61.8,3.44,23.31,15.56,0.53,3.04,56.37
DL034,6/26/2018,45.16,4.15,21.9,15.37,0.56,2.73,40.71
DL034,6/27/2018,44.07,2.99,19.59,13.25,0.54,2.88,47.13
DL034,6/28/2018,14.1,4.53,23.36,16.45,0.47,6.55,23.22
DL034,6/29/2018,29.52,5.8,18.69,15.03,0.73,3.74,31.88
DL034,6/30/2018,34.23,5.19,22.16,16.31,0.69,4.0,31.89
DL034,7/1/2018,24.32,4.07,17.3,12.9,0.51,3.86,36.5
DL034,7/2/2018,23.54,2.99,16.03,11.37,0.34,5.24,39.16
DL034,7/3/2018,76.59,3.49,20.78,14.27,0.53,10.29,43.64
DL034,7/4/2018,37.14,3.54,21.23,14.55,0.45,1.94,63.12
DL034,7/5/2018,44.01,7.82,22.88,18.84,0.76,1.54,46.48
DL034,7/6/2018,40.58,6.92,23.17,18.05,0.64,0.46,40.42
DL034,7/7/2018,52.75,3.16,26.54,17.04,0.56,1.2,53.32
DL034,7/8/2018,64.18,8.25,30.86,23.39,0.85,1.08,86.36
DL034,7/10/2018,38.03,2.64,19.76,12.88,0.3,0.89,54.44
DL034,7/11/2018,31.55,2.81,16.69,11.48,0.37,0.59,43.34
DL034,7/12/2018,38.53,3.04,18.22,12.55,0.33,1.23,39.36
